product_id,product_name,pack_size,ven,,
2975,IRIDIUM 192 BRACHYTHERAPY SOURCE WIRE,1(FOR FOUR MONTHS,V,,
1909,IRRIGATING NEEDLES,BOX,E,,
6720,IRRIGATING NEEDLES,BOX,E,,
7072,IRRIGATING NEEDLES,Pack,E,,
2488,Isoniazid (H) 300mg Tabs (for Pack of 672 tabs),672s,E,,
5617,keratom knives,piecie,E,,
454,ketorolac 0.5% eye drops,dropper,E,,
221,Ketorolac inj 30mg/2ml,Amps,E,,
5250,Ketorolac inj 30mg/2ml,Amps,E,,
11983,Ketorolac inj 30mg/2ml,Amps,E,,
3490,ketorolac inj (im/i.v)30mg/ml,Ampoules,E,,
1377,K filling solution,100ml,E,,
2384,"K-Wire dia 1.5mm, length 150 + 10mm, trocar tip St. steel",Piece,E,,
2385,"K-Wire dia 1.5mm, length 280 + 20mm trocar tip St. steel",Piece,E,,
2386,"K-Wire dia 1.6mm, length 150 + 10mm trocar tip St. steel",Piece,E,,
2387,"K- Wire dia 1.6mm, length 280 + 20mm,trocar tip St. steel",Piece,E,,
2388,"K- Wire dia 1.7mm, length 150+ 10mm, trocar tip St. steel",Piece,E,,
2389,"K-Wire dia 1.7mm, length 280+20mm, trocar tip St. steel",Piece,E,,
2390,"K-Wire dia 1.8mm, length 150+10mm, trocar tip St. steel",Piece,E,,
2391,"K-Wire dia 1.8mm, length 280+20mm, trocar tip St. steel",Piece,E,,
2392,"K- Wire dia 2.5mm, length 280 + 20mm,trocar tip St. steel",Piece,E,,
455,labetalol 100mg tabs,pack of 56s,E,,
456,labetalol 200mg tabs,pack of 56s,E,,
12793,Labetalol inj 100mg (5mg/ml) 20ml,Amps,E,,
457,lactulose syrup,bottle,E,,
453,lantus insulin,vial,E,,
964,Laparatomy Sets With Green Towels (Drapes),Set,V,,
4869,LASER THERAPY MACHINE (ENDOLASER),1's,N,,
2359,Lateral Tibial head Buttress plates 4.5 for LEFT leg. St. steel 5 holes length 117mm,Piece,E,,
2360,Lateral Tibial head Buttress plates 4.5 for LEFT leg. St. steel 7 holes length 149mm,Piece,E,,
2361,Lateral Tibial head Buttress plates 4.5 for LEFT leg. St. steel 9 holes 9length 181mm,Piece,E,,
2362,Lateral Tibial head Buttress plates 4.5 for LEFT leg. St. steel holes 11 length 213mm,Piece,E,,
2358,Lateral Tibial head Buttress plates 4.5 for right leg. St. steel 11 holes length 213mm,Piece,E,,
2355,Lateral Tibial head Buttress plates 4.5 for right leg. St. steel 5 holes length 117mm,Piece,E,,
2356,Lateral Tibial head Buttress plates 4.5 for right leg. St. steel 7 holes length 149mm,Piece,E,,
2357,Lateral Tibial head Buttress plates 4.5 for right leg. St. steel 9 holes length 181mm,Piece,E,,
2354,"L- Buttress plate 4.5, 4 holes, length 85mm, St. steel Right",Piece,E,,
13077,Lead rubber Aprons,pieces,V,,
458,levofloxacin 500mg tabs,10's,E,Levofloxacin (Lfx) 100mg Tablet (dispersible),
7453,Levofloxacin Tablet 500mg,null,E,Levofloxacin (Lfx) 250mg Tablet,
8853,Levofloxacin Tablet 500mg,10s,E,Levofloxacin (Lfx) 500mg (scored) Tablet,
8866,Levofloxacin Tablet 500mg,pack of 10s,E,Levofloxacin (Lfx) 750mg Tablet,
6214,Liason Treponema Control,Vial,E,,
6987,Liason Treponema Screen,Kit,E,,
6988,Liason XI Murex HBSAG,Kit,E,,
6989,Liason XI Murex HCV AB,Kit,E,,
6218,Liason XI Murex HIV AG/AB-Intergral,200T,V,,
6219,Liason XL Cleaning Kit,Pack,E,,
6220,Liason XL Cuvettes,Pack,E,,
6221,Liason XL DITI,576Tips,E,,
6222,Liason XL Murex HBSAG Control,Kit,E,,
6223,Liason XL Murex HCV AB Control,Kit,E,,
6224,Liason XL Murex HIV AG/AB Control,Kit,V,,
6226,Liason XLStarter Kit,Kit,E,,
6225,Liason XL Wash System Liquid,Bottles,E,,
12049,Lining leather,sqft,E,,
459,liquid paraffin,5lt,E,,
12050,Liquid Paraffin,Litres,E,,
2423,Locking plates,null,E,,
2154,"Locking screws for I.M Femur nail diameter,4.9mm, stainless steel, length 30mm",Piece,E,,
2155,"Locking screws for I.M Femur nail diameter,4.9mm, stainless steel, length 35mm",Piece,E,,
2156,"Locking screws for I.M Femur nail diameter,4.9mm, stainless steel, length 45mm",Piece,E,,
2157,"Locking screws for I.M Femur nail diameter,4.9mm, stainless steel, length 50mm",Piece,E,,
2158,"Locking screws for I.M Femur nail diameter,4.9mm, stainless steel, length 55mm",Piece,E,,
2159,"Locking screws for I.M Femur nail diameter,4.9mm, stainless steel, length 60mm",Piece,E,,
2168,"Locking screws for I.M tibial nail diameter,4.9mm, length 25mm stainless steel",Piece,E,,
2169,"Locking screws for I.M tibial nail diameter,4.9mm, length 30mm, stainless steel",Piece,E,,
2173,"Locking Screws for I.M tibial nail diameter,4.9mm, Length 35mm, Stainless steel",Piece,E,,
2170,"Locking screws for I.M tibial nail diameter,4.9mm, length 40mm, stainless steel",Piece,E,,
2174,"Locking Screws for I.M tibial nail diameter,4.9mm, length 45mm, stainless steel",Piece,E,,
2171,"Locking screws for I.M tibial nail diameter,4.9mm, length 50mm, stainless steel",Piece,E,,
2172,"Locking screws for I.M tibial nail diameter,4.9mm, length 55mm, stainless steel",Piece,E,,
2182,"Locking Screws For Pnf/Reconstruction Nail Diametre 7.0+/- 1.4Mm Length 105Mm, Stainless Steel",Piece,E,,
2183,"Locking Screws For Pnf/Reconstruction Nail Diametre 7.0+/- 1.4Mm Length 110Mm, Stainless Steel",Piece,E,,
2184,"Locking Screws For Pnf/Reconstruction Nail Diametre 7.0+/- 1.4Mm Length 115Mm, Stainless Steel",Piece,E,,
2175,"Locking Screws For Pnf/Reconstruction Nail Diametre 7.0+/- 1.4Mm Length 65Mm, Stainless Steel",Piece,E,,
2176,"Locking Screws For Pnf/Reconstruction Nail Diametre 7.0+/- 1.4Mm Length 70Mm, Stainless Steel",Piece,E,,
2177,"Locking Screws For Pnf/Reconstruction Nail Diametre 7.0+/- 1.4Mm Length 75Mm, Stainless Steel",Piece,E,,
2178,"Locking Screws For Pnf/Reconstruction Nail Diametre 7.0+/- 1.4Mm Length 80Mm, Stainless Steel",Piece,E,,
2179,"Locking Screws For Pnf/Reconstruction Nail Diametre 7.0+/- 1.4Mm Length 85Mm, Stainless Steel",Piece,E,,
2180,"Locking Screws For Pnf/Reconstruction Nail Diametre 7.0+/- 1.4Mm Length 90Mm, Stainless Steel",Piece,E,,
2181,"Locking Screws For Pnf/Reconstruction Nail Diametre 7.0+/- 1.4Mm Length 95Mm, Stainless Steel",Piece,E,,
2192,"Locking Screws For Reconstruction Nail Diameter, 5.9Mm , Stainless Steel, Length 100Mm",Piece,E,,
2193,"Locking Screws For Reconstruction Nail Diameter, 5.9Mm , Stainless Steel, Length105Mm Stainless Steel",Piece,E,,
2194,"Locking Screws For Reconstruction Nail Diameter, 5.9Mm , Stainless Steel, Length 110Mm",Piece,E,,
2195,"Locking Screws For Reconstruction Nail Diameter, 5.9Mm , Stainless Steel, Length 115Mm",Piece,E,,
2185,"Locking Screws For Reconstruction Nail Diameter, 5.9Mm , Stainless Steel, Length 65Mm",Piece,E,,
2186,"Locking Screws For Reconstruction Nail Diameter, 5.9Mm , Stainless Steel, Length70Mm",Piece,E,,
2187,"Locking Screws For Reconstruction Nail Diameter, 5.9Mm , Stainless Steel, , Length 75Mm",Piece,E,,
2188,"Locking Screws For Reconstruction Nail Diameter, 5.9Mm , Stainless Steel, Length 80Mm",Piece,E,,
2189,"Locking Screws For Reconstruction Nail Diameter, 5.9Mm , Stainless Steel, Length 85Mm",Piece,E,,
2190,"Locking Screws For Reconstruction Nail Diameter, 5.9Mm , Stainless Steel, Length 90Mm",Piece,E,,
2191,"Locking Screws For Reconstruction Nail Diameter, 5.9Mm , Stainless Steel, Length 95Mm",Piece,E,,
237,Loratidine 10mg tabs,100s,E,,
5266,Loratidine 10mg tabs,100s,E,,
11495,Loratidine 10mg tabs,100s,E,,
4902,LOWER AND UPPER LIMB STRENGTHENING MACHINE,1's,N,,
461,lugols solution,bottle,E,,
8452,Magnevist (20mL),bottle,E,,
8441,Mammograph films DVM (24*30cm),Cartridge,E,,
1739,Mammograph films DVM (25*30cm),catridge,E,,
6551,Mammograph films DVM (25*30cm),catridge,E,,
5009,MASSAGE OIL,5 litres,E,,
1006,Mattress for Standard Hospital Bed,Piece,E,,
8413,Meat mincer,null,N,,
4921,MEDICINE BALL,SET,N,,
4989,MEDONIC BOULE CLEANER,1X450ML,E,,
4988,MEDONIC MICROPIPETTES,1X100,E,,
462,mefenamic 250mg caps,100's,E,,
2478,meloxicam 15mg tabs,50's,E,,
465,meloxicam 7.5mg tabs,20's,E,,
4974,Meropenem PFI 500mg (as trihydrate),vial,V,,
2451,Mesh Cage large,no,E,,
2452,Mesh Cage small,no,E,,
959,"Metallic Vaginal Speculum Cusco - Large, Medium and Small",Set of 3,E,,
2786,"Metallic Vaginal Speculum Cusco - Large, Medium and Small",null,E,,
11985,Metformin Tablet 850mg,Pack of 28s,E,,
466,methylcellulose eye drops,dropper,E,,
255,Metronidazole 400mg,100s,E,,
5285,Metronidazole 400mg,100s,E,,
7077,Microapplicator brushes,Pack,E,,
6249,Micro capillaries (Swelab),100pcs,E,,
8416,Microwaves,null,N,,
1426,Mindray cleaner,pack,E,,
6254,Mindray cleaner,pack,E,,
1427,Mindray hematology 3part lyse,500ml,E,,
6255,Mindray hematology 3part lyse,500ml,E,,
1428,Mindray Hematology diluent,20l,E,,
6256,Mindray Hematology diluent,20l,E,,
6258,Minidil LMG,20L,E,,
2441,Minifragment Locking plates with Screws,no,E,,
6259,Minilyse LMG,1L,E,,
6950,Minocal Calibrator,2ml,E,,
6260,Minoclair,0.5l,E,,
6263,Minotrol 16 Twini-Pack,2L,E,,
6952,Minotrol 16 Twini-Pack,2H,E,,
6262,Minotrol 16 Twin-Pack,2L,E,,
6261,Minotrol 16 TWIN-Pack,2L,E,,
6951,Minotrol 16 TWIN-Pack,2N,E,,
1437,Mission plus HB meter,pcs,E,,
6265,Mission plus HB meter,pcs,E,,
7078,"Mixing slab, glass",Piece,E,"Mixing slab, glass  Glass, 10cm x 10cm",
7081,Modelling wax,Box,E,"Modelling wax  500g, 24 sheets, 1.5mm thick (Pkts)",
467,morphine 10mg/1ml inj,10's,V,,
267,Morphine pediatric 1mg/1ml,bottle,V,,
5297,Morphine pediatric 1mg/1ml,bottle,V,,
11850,Mother baby tare weighing scale (2 in 1),piece,E,,
1740,MRI Films UPT 517 BL (35*43 cm) SONY,Cartridge,E,,
8442,MRI Films UPT 517 BL (35*43 cm) SONY,Cartridge,E,,
7082,MTA (Mineral trioxide aggregate),Piece,E,,
468,multivitamin syrup,bottle,N,,
4270,Mythic Diluent,10 Litres,E,,
4271,Mythic Lyse,1 Litre,E,,
1443,Na/Cl/Ph filling solution,100ml,E,,
6271,Na/Cl/Ph filling solution,100ml,E,,
1442,Na conditioner,100ml,E,,
6270,Na conditioner,100ml,E,,
6272,Nasopharyngeal Swabs without media,100Pc,E,,
716,nebiliuzing kits peads,piece,E,,
2782,nebiliuzing kits peads,pieces,E,,
5644,nebiliuzing kits peads,piece,E,,
717,nebilizing kits adult,pieces,E,,
5645,nebilizing kits adult,pieces,E,,
1445,Needle holders,1000Pcs,E,,
6273,Needle holders,1000Pcs,E,,
12767,"Needles, gauge 21",100s,E,,
4893,NEUROLOGICAL HAMMER,1's,E,"Patella hammer  Head surmounted with chrome plated brass disc (50mm
diameter) with rubber collar.",
6284,NIT 1+ NIT 2,pc,E,,
470,Norfloxacin 400mg tabs,100's,E,,
1709,Nutritionally Complete Balanced Diet for Enteral Nutrition Powder Form,400g Tin,E,,
12647,Nutritionally Complete Balanced Diet for Enteral Nutrition Powder Form,400g Tin,E,,
1710,"Nutritionally complete liquid diet for special medical patients with 78% soluble fibre. Providing energy 0.9-1 Kcal per ml, 3.5gm-4.5gm protein per 100 ml with Mono Unsaturated Fatty Acids. Shelf life of 12-18 months",null,E,,
4473,Nutrition Teaching Materials,piece,N,,
8422,Office chairs,null,N,,
482,omeprazole 20 mg,pack of 30s,E,,
388,Omeprazole Caps 20mg,100s,E,,
4492,Omnipaque 350 (100ml),bottle,E,,
2255,"One- third tubular plate 3.5 with collar, 5 holes, length 64mm, St. steel",Piece,E,,
2262,"One- Third Tubular Plate 3.5 With Collar, 6 Holes, Length 76mm, St. Steel",Piece,E,,
2263,"One- Third Tubular Plate 3.5 With Collar, 7 Holes, Length 88mm, St. Steel",Piece,E,,
2264,"One- Third Tubular Plate 3.5 With Collar,8 Holes, Length 100mm, St. Steel",Piece,E,,
6292,Oropharyngeal swabs without media,100Pc,E,,
7083,"Orthodontic pliers, Adam's",Piece,E,"Orthodontic plier kit  Assorted set including: Adams, clasp bending, crimping, flat nose, loop- forming, spring former, wire-bending",
2396,Orthopaedic Drill:Battery Hand Piece,Piece,E,,
12690,Orthopaedic osscilating machine,pcs,E,,
4877,ORTHOPAEDIC SEAT MASSAGER,1's,N,,
12691,Orthopaedic spreader,pcs,E,,
4933,OVERHEAD PULLEY SYSTEM (EN TREE PULLEY),1's,N,,
972,Oxygen Concentrator,BN,V,,
4942,PAEDIATRIC AUXILLARY CLUCTH,1's,E,,
4945,PAEDIATRIC ELBOW CLUTCH,1's,E,,
4930,PAEDIATRIC POSTURAL WALKER,1's,E,,
4943,PAEDIATRIC WALKING FRAME,1's,E,,
4944,PAEDIATRIC WALKING STICK,1's,E,,
921,"Paeds Dippers  size 1,2,3,4.",pkts,E,,
5010,PAINFRIC OIL,100ml,N,anti pain,
2568,Paracetamol (450mg)+ Codeine (10mg) + doxylamine (5mg) + caffeine (50mg) Tabs - Betapyn,18s,E,,
4925,PARAL BARS,1's,N,,
4913,PARALLEL BARS,1's,N,,
6509,Parenteral fat soluble vitamins,10 ml vial,E,,
1687,Parenteral fat soluble vitamins 10ml,pack of 10 ampoules,E,,
13043,Parenteral fat soluble vitamins 10ml,pack of 10 ampoules,E,,
3947,pedal bins 50litres,piece,E,Plastic bin  50L; 39cm x 66cm,
989,Pediatric/Neonatal Reusable Temperature Probe (Skin Surface),Piece,E,,
4483,Perfussor,piece,E,,
7087,Periosteal elevators,Piece,E,Amputation Set  Elevator/Rugine farebeufs curved periosteal-4pc,
4859,Permanent catheter for hemodialysis,pieces,E,Catheters Permanent,
4961,PETROLEUM JELLY (VASELINE),DOZEN,N,,
1485,Phlebotomy chairs,pcs,E,,
6313,Phlebotomy chairs,pcs,E,,
997,Pillow Cases/ Slips With Inner Flep 50Cm X 70Cm White,Piece,E,,
998,Pillow Covered With Mackintosh Water Proof,Piece,E,,
4888,PINCH GAUGE,1's,E,Hand evaluation set ,
5020,Pirimiphos Methyl 300gm/Ltrs Cs 833ml,833ml x 12s,E,,
5021,Pirimiphos Methyl 50% Ec 1 Litre,1 Litre x 12s,E,,
13389,Plasma preparation tubes,100's,E,,
12692,Plaster share,pcs,E,,
1495,Plastic chairs,pcs,N,,
6323,Plastic chairs,pcs,N,,
1496,Plastic tables,pcs,N,,
6324,Plastic tables,pcs,N,,
7088,"Polishing strips, metal (steel abrasive strips)",Pack,E,,
2447,Polyaxial Pedicle Screw With Cap,no,E,,
923,POP pawder grade 2,kgs,E,,
1499,Portable blood donor chairs,pcs,N,,
6327,Portable blood donor chairs,pcs,N,,
4874,PORTABLE CERVICLE TRACTION MACHINE (SAUNDERS),1's,N,,
4993,PORTABLE LUMBAR TRACTION MACHINE (SAUNDERS),1's,N,,
4926,POSTURAL CORRECTION MIRROR,1's,N,,
4996,postural evaluation kit,1's,N,,
472,povidine iodine 7.5 % scrub,bottle,V,,
471,Povidone-Iodine Solution 10%,5 lt,V,,
7089,"Povidone iodine solution, 5L",Bottle,V,,
3492,Prednisolone oral liquid 15mg/5ml,bottles,V,,
1635,Pregnancy test strips,50 T,E,,
924,prolene sutures cutting/rb 2/0,dozen,E,,
925,prolene sutures cutting/rb 3/0,dozen,E,,
926,prolene sutures cutting/rb 4/0,dozen,E,,
927,prolene sutures cutting/rb 5/0,dozen,E,,
929,prolene sutures cutting/rb 6/0,dozen,E,,
930,prolene sutures cutting/rc 2/0,dozen,E,,
931,prolene sutures cutting/rc 3/0,dozen,E,,
932,prolene sutures cutting/rc 4/0,dozen,E,,
933,prolene sutures cutting/rc 5/0,dozen,E,,
928,prolene sutures cutting/rc 6/0,dozen,E,,
4929,PRONATION AND SUPINATION WHEEL,1's,N,,
5029,Propoxure EC 20%,500ml bottle,E,,
966,Prostatectomy Set With Green Towels (Drapes),Set,E,,
7090,Protective Eyewear,Piece,E,,
2366,Proximal Femoral Instruments Set,Set,E,Large Fragment Instrument Set  Proximal Femoral Instruments Set,
2417,Proximal Femoral Nail Anti-rotation(PFNA) with Blade/Screws,set,E,,
2416,Proximal Femoral Nail (PFN) with Screws,set,E,Large Fragment Instrument Set  Proximal Femoral Instruments Set,
2367,"Proximal Femoral Nails, Stainless Steel,Size10mmx25cm",Piece,E,,
2368,"Proximal Femoral Nails, Stainless Steel,Size11mmx25cm",Piece,E,,
2430,Proximal Humeral Locking plate (PHILOS) with Screws,no,E,,
2426,Proximal Lateral Tibial locking plate (lateral PTLP) with screws,no,E,,
2369,"Proximal Locking Screws For Pnf/Reconstruction Nail Diametr 70+/- 1.4Mm, Stainless Steel, Length 60Mm",Piece,E,,
2370,"Proximal Locking Screws For Reconstruction Nail Diameter,5.9Mm, Stainless Steel, Length 60Mm",Piece,E,,
2381,"Proximal Locking Self Tapping Cannulated Screws For Pfn Nail Diameter,6.5Mm, Stainless Steel, 110Mm",Piece,E,,
2379,"Proximal Locking Self Tapping Cannulated Screws For Pfn Nail Diameter,6.5Mm, Stainless Steel, Length 100Mm",Piece,E,,
2380,"Proximal Locking Self Tapping Cannulated Screws For Pfn Nail Diameter,6.5Mm, Stainless Steel, Length105Mm",Piece,E,,
2382,"Proximal Locking Self Tapping Cannulated Screws For Pfn Nail Diameter,6.5Mm, Stainless Steel, Length 115Mm",Piece,E,,
2371,"Proximal Locking Self Tapping Cannulated Screws For Pfn Nail Diameter,6.5Mm, Stainless Steel, Length 60Mm",Piece,E,,
2372,"Proximal Locking Self Tapping Cannulated Screws For Pfn Nail Diameter,6.5Mm, Stainless Steel, Length 65Mm",Piece,E,,
2373,"Proximal Locking Self Tapping Cannulated Screws For Pfn Nail Diameter,6.5Mm, Stainless Steel, Length70Mm",Piece,E,,
2374,"Proximal Locking Self Tapping Cannulated Screws For Pfn Nail Diameter,6.5Mm, Stainless Steel, Length 75Mm",Piece,E,,
2375,"Proximal Locking Self Tapping Cannulated Screws For Pfn Nail Diameter,6.5Mm, Stainless Steel, Length 80Mm",Piece,E,,
2376,"Proximal Locking Self Tapping Cannulated Screws For Pfn Nail Diameter,6.5Mm, Stainless Steel, Length 85Mm",Piece,E,,
2377,"Proximal Locking Self Tapping Cannulated Screws For Pfn Nail Diameter,6.5Mm, Stainless Steel, Length 90Mm",Piece,E,,
2378,"Proximal Locking Self Tapping Cannulated Screws For Pfn Nail Diameter,6.5Mm, Stainless Steel, Length 95Mm",Piece,E,,
2427,Proximal Medial Tibial Locking plate (Medial PTLP) with screws,no,E,,
2440,Proximal radius 1.5/2.0 microplate Locking plate,no,E,,
5003,PSYCHOMOTORIAL BALL,PER ONE,N,,
977,"Pulse Oximeter Hand-Held complete with peadiatric, adult and neonate probes",Piece,V,,
5002,PUTTY,PER KG,E,,
2490,Pyridoxine 25mg Tabs,100s,E,,
2491,Pyridoxine 50mg Tabs,100s,E,,
6342,Quadrapple blood bags,1x3,E,,
4941,QUADRIPED WALKING STICK,1's,N,,
7450,"Rabies vaccine, Purified Verocell/ Human Diploid",null,V,,
1515,Rapid Cholera test strips,1 x 50T,V,,
6343,Rapid Cholera test strips,1 x 50T,V,,
6344,Reaction tubes,1x500,E,,
13247,Really tech FSH,1*24,E,,
5012,RECHARGEABLE BATTERY 9 V,Pieces,E,,
2419,Recon Femoral nail with screws,set,E,,
2209,Reconstruction Instrument Set,Set,E,,
2278,"Reconstruction Nails, Stainless Steel, Size 10Mmx36Cm",Piece,E,,
2279,"Reconstruction Nails, Stainless Steel, Size 10Mmx38Cm",Piece,E,,
2383,"Reconstruction Nails, Stainless Steel, Size 10mmx40cm",Piece,E,,
2280,"Reconstruction Nails, Stainless Steel, Size 11Mmx36Cm",Piece,E,,
2281,"Reconstruction Nails, Stainless Steel, Size 11Mmx38Cm",Piece,E,,
2282,"Reconstruction Nails, Stainless Steel, Size 11Mmx40Cm",Piece,E,,
2271,"Reconstruction Plate 3.5, Straight St. Steel, Hole 12 Length 142mm",Piece,E,,
2270,"Reconstruction Plates 3.5, Straight St. Steel, Holes 10, Length 118mm",Piece,E,,
2256,"Reconstruction plates 3.5, straight St. steel, holes 12, length 166mm",Piece,E,,
2265,"Reconstruction Plates 3.5, Straight St. Steel, Holes 5, Length 58mm",Piece,E,,
2266,"Reconstruction Plates 3.5, Straight St. Steel, Holes 6, Length 70mm",Piece,E,,
2267,"Reconstruction Plates 3.5, Straight St. Steel, Holes 7, Length 82mm",Piece,E,,
2268,"Reconstruction Plates 3.5, Straight St. Steel, Holes 8, Length 94mm",Piece,E,,
2269,"Reconstruction Plates 3.5, Straight St. Steel, Holes 9, Length 106mm",Piece,E,,
2272,"Reconstructive Plates 3.5, Curved, St. Steel, Hole 4",Piece,E,,
2273,"Reconstructive Plates 3.5, Curved, St. Steel, Hole 5",Piece,E,,
2274,"Reconstructive Plates 3.5, Curved, St. Steel, Hole 6",Piece,E,,
2275,"Reconstructive Plates 3.5, Curved, St. Steel, Hole 7",Each,E,,
2276,"Reconstructive Plates 3.5, Curved, St. Steel, Hole 8",Each,E,,
2277,"Reconstructive Plates 3.5, Curved, St. Steel, Hole 9",Piece,E,,
2257,"Reconstructive plates 3.5, curved, St. steel, holes 10",Piece,E,,
2258,"Reconstructive plates 3.5, curved, St. steel, holes 11",Piece,E,,
2259,"Reconstructive plates 3.5, curved, St. steel, holes 12",Piece,E,,
2260,"Reconstructive plates 3.5, curved, St. steel, holes 13",Piece,E,,
2261,"Reconstructive plates 3.5, curved, St. steel, holes 14",Piece,E,,
6347,Ref filling solution,100ml,E,,
8417,Refridgerator for milk storage,null,N,,
935,Reservoir bags 1.5 ltrs,pcs,E,,
936,Reservoir bags 2.0 ltrs,pcs,E,,
4934,RESISTIVE HAND EXERCISER,1's,N,,
996,Reusable Silicon Rubber Plate (With Cable),Piece,V,,
985,"Reusable SPO2 Sensor, ADT, Finger-Clip",Piece,V,,
987,"Reusable SPO2 Sensor, Neo, Bandage",Piece,V,,
986,"Reusable SPO2 Sensor, PDT, Finger-Clip",Piece,V,,
934,Rexine Fabric Rainforced,sq ft,N,,
2482,R/H 75/50 mg,null,E,,
2657,R/H 75/50 mg,Tabs of 84s,E,,
2481,R/H/Z 75/50/150 mg,Tabs of 84s,E,,
2480,R/H/Z/E 150/75/400/275 mg,Tablet,E,,
2550,Rifapentine/Isoniazid 300mg/300mg,36's,E,,
1005,Ripple Mattress,Piece,E,,
473,Rivaroxaban 10mg tabs,10's,E,,
474,Rivaroxaban 15mg tabs,14's,E,,
475,Rivaroxaban 20mg tabs,14's,E,,
7091,Root canal sealant (Sealapex),Kit,N,,
4908,ROWING MACHINE,1's,N,,
938,Rubber Bands 100gms,pkts,N,,
7096,Rubber dam clamps assorted,Pack,N,,
7094,Rubber dam forceps,Piece,N,,
7095,Rubber dam frame,Piece,N,,
7093,Rubber dam punch,Piece,N,,
7092,Rubber dam sheet,Pack,E,,
8415,Salter scale with hanging pants,null,E,Baby Weighing Scale (0-20kg),
4885,SAUNDERS DIGITAL INCLINOMETER (SAUNDERS),1's,N,,
2404,Schanz screws dia 2.5mm length 127mm,Piece,E,,
2405,Schanz screws dia 3.0mm length 150mm,Piece,E,,
2406,Schanz screws dia 3.5mm length 177mm,Piece,E,,
2407,Schanz screws dia 4.5mm length 200mm,Piece,E,,
2408,Schanz screws dia 5.0mm length 200mm,Piece,E,,
4864,SHOCKWAVE MACHINE (ENDOPULS 811),1's,E,,
4865,SHORTWAVE DIATHERMY (CURAPULS 970),1's,N,,
939,silk sutures 1 rb,dozen,E,,
940,silk sutures 1rc,dozen,E,,
943,silk sutures 2/0 RB,dozen,E,,
944,silk sutures 2/0 RC,dozen,E,,
941,silk sutures  2rb,dozen,E,,
942,silk sutures 2 rc,dozen,E,,
945,"silk sutures  3/0 RB,RC",dozen,E,,
476,Silver Sulphadiazine Cream 1%,250gm jar,E,,
477,Silver Sulphadiazine Cream 1%,tube,E,,
962,Sims Vaginal Retractor Double End,Set of 3,E,,
1716,"Sip feed High-caloric 2 kcal/ml, High in protein, Contains mixed fibre blend. Not suitable for children < 3 years",200ml,E,,
788,Skin traction child adhesive,Roll,E,,
5716,Skin traction child adhesive,Roll,E,,
2398,Skull Traction Kit,Piece,E,,
2208,Small fragment instrument set,Set,E,Small Fragments Instrument Set (Standard),
2438,Small Locking Compression plate (Small LCP) with screws,no,N,Small Fragments Instrument Set with implants,
790,Sodium Hypochlorite solution(JIK),5L,E,,
5718,Sodium Hypochlorite solution(JIK),5L,E,,
6390,spectrum for diagnostic industries(Albumin),2x90ml,E,,
6391,Spectrum for diagnostic industries(ALP),2X90ml,E,,
6392,spectrum for diagnostic industries(Bilirubin Total and direct),2x90ml,E,,
6395,spectrum for diagnostic industries(Total protein),2x90ml,E,,
6389,Spectrum  for diagnostic industries(urea),2X90ml,E,,
973,Sphygmomanometer Digital (Aneroid),Piece,E,,
794,Spinal corset;Thoraco lumber,pieces,E,,
5722,Spinal corset;Thoraco lumber,pieces,E,,
2448,Spine Connection Rod,no,E,,
7098,Spirit lamp,Piece,E,,
4962,SPIROMETER 1200CC,1's,E,,
4963,SPIROMETER 5000CC,1's,N,,
5023,Spray Pumps (Polyvinyl material),Piece,N,,
1568,Squeezer balls,pcs,E,,
6396,Squeezer balls,pcs,E,,
4915,STAIR CLIMBER (ANGLED),1's,N,,
4903,STATIC BICYCLE (ERGOMETER),1's,E,,
7099,Steranios 5L,Bottle,V,,
3943,"Sterilization drum (medium,large)",piece,E,,
4895,STETHESCOPE,1's,E,,
969,Stethoscope,Piece,E,,
2980,STYROFOAM PRECUTS,30,N,,
347,Sub cutaneous DMPA,Sachets,E,,
2678,Sub cutaneous DMPA,kit,E,,
5377,Sub cutaneous DMPA,Sachets,E,,
978,Suction Machine Electrical,Piece,E,is it V or E,
2974,SUPERFLAB BOLUS,2 (1CM AND 0.5CM),E,,
8410,Suprailiac skin fold,null,N,,
13165,surfactant,vial,N,,
8858,surgical blade size 23 without handle,null,E,,
7100,Surgical bone files,Pieces,E,many types of bone file,
803,surgical gloves 7.5 powder free,pairs,V,"Gloves, surgical, sterile, single-use  b) Size 6.5",
2641,surgical gloves 7.5 powder free,pairs of 50,V,"Gloves, surgical, sterile, single-use  c) Size 7.0",
2651,surgical gloves 7.5 powder free,Packs of 50s,V,"Gloves, surgical, sterile, single-use  d) Size 7.5",
5731,surgical gloves 7.5 powder free,pairs,V,"Gloves, surgical, sterile, single-use  e) Size 8.0",
7102,"Surgical scissors, curved",Piece,E,so many types,
7103,"Surgical scissors, straight",Piece,E,,
479,surgical spirit,5 lt,V,,
480,surgical spirit,1 LITER,V,,
7101,"Surgical spirit, 5L",Bottle,V,,
7104,Surgical wire cutter,Piece,E,,
7105,"Surgistain, 5L",Bottle,E,Phosphoric Acid Solution,
13386,Sutures chromic catgut 2/0 75 cm 40mm 2/0,Dozen,E,,
4998,TAPE MEASURES,Pieces,N,,
2479,TB Patient Packs,Packs,V,,
2349,"T- Buttress Plate 4.5, 10 holes, St. steel Left",Piece,E,,
2353,"T- Buttress Plate 4.5, 10 holes, St. steel Right",Piece,E,,
